StationID,BenSampID,RepNum,FinalID,Individuals,Excluded Taxa,ID Comments,Taxonomist,Entered By,Entered Date
2-JKS023.61,JKS6211,1,Planorbidae,12,0,photos,GEORGEJ DEVLIN,WQM_DBA,12/10/2014 0:00
2-JKS023.61,JKS6211,1,Pleuroceridae,2,0,,GEORGEJ DEVLIN,WQM_DBA,12/10/2014 0:00
2-JKS023.61,JKS6211,1,Simulium,11,0,,GEORGEJ DEVLIN,WQM_DBA,12/10/2014 0:00
2-JKS023.61,JKS6211,1,Stenelmis,1,0,A,GEORGEJ DEVLIN,WQM_DBA,12/10/2014 0:00
2-JKS023.61,JKS6211,1,Tricladida,101,0,,GEORGEJ DEVLIN,WQM_DBA,12/10/2014 0:00
2-JKS023.61,JKS6211,1,Tubificidae,13,0,"fat, ribbed (many in pieces)",GEORGEJ DEVLIN,WQM_DBA,12/10/2014 0:00
2-JKS023.61,JKS6211R110,1,Ancylidae,2,0,,GEORGEJ DEVLIN,WQM_DBA,12/16/2014 0:00
2-JKS023.61,JKS6211R110,1,Asellidae,1,0,,GEORGEJ DEVLIN,WQM_DBA,12/16/2014 0:00
2-JKS023.61,JKS6211R110,1,Baetidae,1,0,,GEORGEJ DEVLIN,WQM_DBA,12/16/2014 0:00
2-JKS023.61,JKS6211R110,1,Chironomidae,11,0,,GEORGEJ DEVLIN,WQM_DBA,12/16/2014 0:00
2-JKS023.61,JKS6211R110,1,Hemerodromia,1,0,,GEORGEJ DEVLIN,WQM_DBA,12/16/2014 0:00
2-JKS023.61,JKS6211R110,1,Hirudinea,3,0,,GEORGEJ DEVLIN,WQM_DBA,12/16/2014 0:00
2-JKS023.61,JKS6211R110,1,Hydracarina,1,0,,GEORGEJ DEVLIN,WQM_DBA,12/16/2014 0:00
2-JKS023.61,JKS6211R110,1,Hydroptila,1,0,,GEORGEJ DEVLIN,WQM_DBA,12/16/2014 0:00
2-JKS023.61,JKS6211R110,1,Oligochaeta,20,0,,GEORGEJ DEVLIN,WQM_DBA,12/16/2014 0:00
2-JKS023.61,JKS6211R110,1,Pisidiidae,4,0,,GEORGEJ DEVLIN,WQM_DBA,12/16/2014 0:00
2-JKS023.61,JKS6211R110,1,Planorbidae,7,0,,GEORGEJ DEVLIN,WQM_DBA,12/16/2014 0:00
2-JKS023.61,JKS6211R110,1,Simulium,3,0,,GEORGEJ DEVLIN,WQM_DBA,12/16/2014 0:00
2-JKS023.61,JKS6211R110,1,Tricladida,51,0,,GEORGEJ DEVLIN,WQM_DBA,12/16/2014 0:00
2-JKS023.61,JKS6211R110,1,Tubificidae,4,0,,GEORGEJ DEVLIN,WQM_DBA,12/16/2014 0:00
2-JKS023.61,JKS6705,1,Amphiagrion,3,0,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Asellidae,20,0,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Berosus,8,0,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Boyeria,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Cheumatopsyche,2,0,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Chironomidae,26,0,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Coenagrionidae,9,-1,damaged/immature,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Corduliidae,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Dubiraphia,2,0,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Gammaridae,20,0,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Hydracarina,2,0,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Hydropsyche,5,0,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Hydropsychidae,2,-1,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Hydroptila,3,0,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Hydroptilidae,2,-1,immature,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Libellulidae,4,0,Miathyria,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Lumbricidae,4,0,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Micrasema,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Microcylloepus,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Oligochaeta,7,0,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Peltodytes,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Pisidiidae,8,0,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Planorbidae,2,0,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Pleuroceridae,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Psephenus,3,0,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Stenelmis,2,0,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Talitridae,11,0,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Triaenodes,7,0,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Tricladida,20,0,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705,1,Tricorythodes,10,0,,RICHARD (DREW)D MILLER,WQM_DBA,5/11/2015 0:00
2-JKS023.61,JKS6705R110,1,Amphiagrion,2,0,,RICHARD (DREW)D MILLER,WQM_DBA,6/4/2015 0:00
2-JKS023.61,JKS6705R110,1,Asellidae,7,0,,RICHARD (DREW)D MILLER,WQM_DBA,6/4/2015 0:00
2-JKS023.61,JKS6705R110,1,Berosus,5,0,,RICHARD (DREW)D MILLER,WQM_DBA,6/4/2015 0:00
2-JKS023.61,JKS6705R110,1,Cheumatopsyche,2,0,,RICHARD (DREW)D MILLER,WQM_DBA,6/4/2015 0:00
2-JKS023.61,JKS6705R110,1,Chironomidae,20,0,,RICHARD (DREW)D MILLER,WQM_DBA,6/4/2015 0:00
2-JKS023.61,JKS6705R110,1,Coenagrionidae,3,-1,,RICHARD (DREW)D MILLER,WQM_DBA,6/4/2015 0:00
2-JKS023.61,JKS6705R110,1,Corduliidae,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,6/4/2015 0:00
2-JKS023.61,JKS6705R110,1,Dubiraphia,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,6/4/2015 0:00
2-JKS023.61,JKS6705R110,1,Gammaridae,12,0,,RICHARD (DREW)D MILLER,WQM_DBA,6/4/2015 0:00
2-JKS023.61,JKS6705R110,1,Hydracarina,2,0,,RICHARD (DREW)D MILLER,WQM_DBA,6/4/2015 0:00
2-JKS023.61,JKS6705R110,1,Hydropsyche,2,0,,RICHARD (DREW)D MILLER,WQM_DBA,6/4/2015 0:00
2-JKS023.61,JKS6705R110,1,Hydropsychidae,2,-1,,RICHARD (DREW)D MILLER,WQM_DBA,6/4/2015 0:00
2-JKS023.61,JKS6705R110,1,Hydroptila,2,0,,RICHARD (DREW)D MILLER,WQM_DBA,6/4/2015 0:00
2-JKS023.61,JKS6705R110,1,Hydroptilidae,1,-1,,RICHARD (DREW)D MILLER,WQM_DBA,6/4/2015 0:00
2-JKS023.61,JKS6705R110,1,Libellulidae,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,6/4/2015 0:00
2-JKS023.61,JKS6705R110,1,Lumbricidae,3,0,,RICHARD (DREW)D MILLER,WQM_DBA,6/4/2015 0:00
2-JKS023.61,JKS6705R110,1,Micrasema,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,6/4/2015 0:00
2-JKS023.61,JKS6705R110,1,Oligochaeta,3,0,,RICHARD (DREW)D MILLER,WQM_DBA,6/4/2015 0:00
2-JKS023.61,JKS6705R110,1,Peltodytes,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,6/4/2015 0:00
2-JKS023.61,JKS6705R110,1,Pisidiidae,6,0,,RICHARD (DREW)D MILLER,WQM_DBA,6/4/2015 0:00
2-JKS023.61,JKS6705R110,1,Planorbidae,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,6/4/2015 0:00
2-JKS023.61,JKS6705R110,1,Psephenus,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,6/4/2015 0:00
2-JKS023.61,JKS6705R110,1,Talitridae,6,0,,RICHARD (DREW)D MILLER,WQM_DBA,6/4/2015 0:00
2-JKS023.61,JKS6705R110,1,Triaenodes,3,0,,RICHARD (DREW)D MILLER,WQM_DBA,6/4/2015 0:00
2-JKS023.61,JKS6705R110,1,Tricladida,13,0,,RICHARD (DREW)D MILLER,WQM_DBA,6/4/2015 0:00
2-JKS023.61,JKS6705R110,1,Tricorythodes,9,0,,RICHARD (DREW)D MILLER,WQM_DBA,6/4/2015 0:00
2-JKS023.61,JKS9493,1,Ancylidae,2,0,,RICHARD (DREW)D MILLER,WQM_DBA,8/14/2017 0:00
2-JKS023.61,JKS9493,1,Chironomidae,18,0,,RICHARD (DREW)D MILLER,WQM_DBA,8/14/2017 0:00
2-JKS023.61,JKS9493,1,Elmidae,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,8/14/2017 0:00
2-JKS023.61,JKS9493,1,Ephemerellidae,2,0,,RICHARD (DREW)D MILLER,WQM_DBA,8/14/2017 0:00
2-JKS023.61,JKS9493,1,Hemerodromia,2,0,,RICHARD (DREW)D MILLER,WQM_DBA,8/14/2017 0:00
2-JKS023.61,JKS9493,1,Hirudinea,8,0,,RICHARD (DREW)D MILLER,WQM_DBA,8/14/2017 0:00
2-JKS023.61,JKS9493,1,Hydracarina,2,0,,RICHARD (DREW)D MILLER,WQM_DBA,8/14/2017 0:00
2-JKS023.61,JKS9493,1,Lumbricidae,2,0,,RICHARD (DREW)D MILLER,WQM_DBA,8/14/2017 0:00
2-JKS023.61,JKS9493,1,Lumbriculidae,54,0,numbers may be off by 12,RICHARD (DREW)D MILLER,WQM_DBA,8/14/2017 0:00
2-JKS023.61,JKS9493,1,Microcylloepus,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,8/14/2017 0:00
2-JKS023.61,JKS9493,1,Oecetis,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,8/14/2017 0:00
2-JKS023.61,JKS9493,1,Optioservus,3,0,,RICHARD (DREW)D MILLER,WQM_DBA,8/14/2017 0:00
2-JKS023.61,JKS9493,1,Planorbidae,11,0,,RICHARD (DREW)D MILLER,WQM_DBA,8/14/2017 0:00
2-JKS023.61,JKS9493,1,Simulium,10,0,,RICHARD (DREW)D MILLER,WQM_DBA,8/14/2017 0:00
2-JKS023.61,JKS9493,1,Tricladida,89,0,,RICHARD (DREW)D MILLER,WQM_DBA,8/14/2017 0:00
2-JKS023.61,JKS9493R110,1,Ancylidae,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,8/18/2017 0:00
2-JKS023.61,JKS9493R110,1,Chironomidae,11,0,,RICHARD (DREW)D MILLER,WQM_DBA,8/18/2017 0:00
2-JKS023.61,JKS9493R110,1,Hirudinea,5,0,,RICHARD (DREW)D MILLER,WQM_DBA,8/18/2017 0:00
2-JKS023.61,JKS9493R110,1,Hydracarina,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,8/18/2017 0:00
2-JKS023.61,JKS9493R110,1,Lumbricidae,2,0,,RICHARD (DREW)D MILLER,WQM_DBA,8/18/2017 0:00
2-JKS023.61,JKS9493R110,1,Lumbriculidae,30,0,,RICHARD (DREW)D MILLER,WQM_DBA,8/18/2017 0:00
2-JKS023.61,JKS9493R110,1,Microcylloepus,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,8/18/2017 0:00
2-JKS023.61,JKS9493R110,1,Optioservus,2,0,,RICHARD (DREW)D MILLER,WQM_DBA,8/18/2017 0:00
2-JKS023.61,JKS9493R110,1,Planorbidae,7,0,,RICHARD (DREW)D MILLER,WQM_DBA,8/18/2017 0:00
2-JKS023.61,JKS9493R110,1,Simulium,6,0,,RICHARD (DREW)D MILLER,WQM_DBA,8/18/2017 0:00
2-JKS023.61,JKS9493R110,1,Tricladida,44,0,,RICHARD (DREW)D MILLER,WQM_DBA,8/18/2017 0:00
2-JKS023.61,JKS4690,1,Asellidae,7,0,,GEORGEJ DEVLIN,WQM_DBA,12/16/2013 0:00
2-JKS023.61,JKS4690,1,Cheumatopsyche,14,0,,GEORGEJ DEVLIN,WQM_DBA,12/16/2013 0:00
2-JKS023.61,JKS4690,1,Chironomidae,86,0,,GEORGEJ DEVLIN,WQM_DBA,12/16/2013 0:00
2-JKS023.61,JKS4690,1,Crangonyctidae,1,0,,GEORGEJ DEVLIN,WQM_DBA,12/16/2013 0:00
2-JKS023.61,JKS4690,1,Dibusa angata,1,0,"Ref Coll; stout setae w/sclerite, chloride epithelia",GEORGEJ DEVLIN,WQM_DBA,12/16/2013 0:00
2-JKS023.61,JKS4690,1,Hydropsyche,11,0,most large compared to Cheum,GEORGEJ DEVLIN,WQM_DBA,12/16/2013 0:00
2-JKS023.61,JKS4690,1,Microcylloepus,3,0,L,GEORGEJ DEVLIN,WQM_DBA,12/16/2013 0:00
2-JKS023.61,JKS4690,1,Optioservus,3,0,"L-2, A-1",GEORGEJ DEVLIN,WQM_DBA,12/16/2013 0:00
2-JKS023.61,JKS4690,1,Physidae,1,0,,GEORGEJ DEVLIN,WQM_DBA,12/16/2013 0:00
2-JKS023.61,JKS4690,1,Pisidiidae,1,0,,GEORGEJ DEVLIN,WQM_DBA,12/16/2013 0:00
2-JKS023.61,JKS4690,1,Planorbidae,37,0,,GEORGEJ DEVLIN,WQM_DBA,12/16/2013 0:00
2-JKS023.61,JKS4690,1,Pleuroceridae,4,0,2 very small,GEORGEJ DEVLIN,WQM_DBA,12/16/2013 0:00
2-JKS023.61,JKS4690,1,Simulium,24,0,,GEORGEJ DEVLIN,WQM_DBA,12/16/2013 0:00
2-JKS023.61,JKS4690,1,Tricladida,6,0,,GEORGEJ DEVLIN,WQM_DBA,12/16/2013 0:00
2-JKS023.61,JKS4690R110,1,Asellidae,6,0,,GEORGEJ DEVLIN,WQM_DBA,12/19/2013 0:00
2-JKS023.61,JKS4690R110,1,Cheumatopsyche,6,0,,GEORGEJ DEVLIN,WQM_DBA,12/19/2013 0:00
2-JKS023.61,JKS4690R110,1,Chironomidae,46,0,,GEORGEJ DEVLIN,WQM_DBA,12/19/2013 0:00
2-JKS023.61,JKS4690R110,1,Crangonyctidae,1,0,,GEORGEJ DEVLIN,WQM_DBA,12/19/2013 0:00
2-JKS023.61,JKS4690R110,1,Hydropsyche,7,0,,GEORGEJ DEVLIN,WQM_DBA,12/19/2013 0:00
2-JKS023.61,JKS4690R110,1,Microcylloepus,3,0,,GEORGEJ DEVLIN,WQM_DBA,12/19/2013 0:00
2-JKS023.61,JKS4690R110,1,Optioservus,2,0,,GEORGEJ DEVLIN,WQM_DBA,12/19/2013 0:00
2-JKS023.61,JKS4690R110,1,Physidae,1,0,,GEORGEJ DEVLIN,WQM_DBA,12/19/2013 0:00
2-JKS023.61,JKS4690R110,1,Pisidiidae,1,0,,GEORGEJ DEVLIN,WQM_DBA,12/19/2013 0:00
2-JKS023.61,JKS4690R110,1,Planorbidae,19,0,,GEORGEJ DEVLIN,WQM_DBA,12/19/2013 0:00
2-JKS023.61,JKS4690R110,1,Pleuroceridae,1,0,,GEORGEJ DEVLIN,WQM_DBA,12/19/2013 0:00
2-JKS023.61,JKS4690R110,1,Simulium,15,0,,GEORGEJ DEVLIN,WQM_DBA,12/19/2013 0:00
2-JKS023.61,JKS4690R110,1,Tricladida,2,0,,GEORGEJ DEVLIN,WQM_DBA,12/19/2013 0:00
2-JKS023.61,JKS4993,1,Amphipoda,5,-1,damaged,RICHARD (DREW)D MILLER,WQM_DBA,2/6/2014 0:00
2-JKS023.61,JKS4993,1,Asellidae,5,0,,RICHARD (DREW)D MILLER,WQM_DBA,2/6/2014 0:00
2-JKS023.61,JKS4993,1,Berosus,2,0,,RICHARD (DREW)D MILLER,WQM_DBA,2/6/2014 0:00
2-JKS023.61,JKS4993,1,Cheumatopsyche,2,0,,RICHARD (DREW)D MILLER,WQM_DBA,2/6/2014 0:00
2-JKS023.61,JKS4993,1,Chironomidae,70,0,,RICHARD (DREW)D MILLER,WQM_DBA,2/6/2014 0:00
2-JKS023.61,JKS4993,1,Coenagrionidae,10,0,damaged/immature,RICHARD (DREW)D MILLER,WQM_DBA,2/6/2014 0:00
2-JKS023.61,JKS4993,1,Dubiraphia,3,0,,RICHARD (DREW)D MILLER,WQM_DBA,2/6/2014 0:00
2-JKS023.61,JKS4993,1,Gammaridae,33,0,,RICHARD (DREW)D MILLER,WQM_DBA,2/6/2014 0:00
2-JKS023.61,JKS4993,1,Hydropsychidae,1,0,immature hydropsyche?,RICHARD (DREW)D MILLER,WQM_DBA,2/6/2014 0:00
2-JKS023.61,JKS4993,1,Physidae,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,2/6/2014 0:00
2-JKS023.61,JKS4993,1,Pleuroceridae,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,2/6/2014 0:00
2-JKS023.61,JKS4993,1,Promoresia,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,2/6/2014 0:00
2-JKS023.61,JKS4993,1,Simulium,3,0,,RICHARD (DREW)D MILLER,WQM_DBA,2/6/2014 0:00
2-JKS023.61,JKS4993,1,Talitridae,52,0,,RICHARD (DREW)D MILLER,WQM_DBA,2/6/2014 0:00
2-JKS023.61,JKS4993,1,Triaenodes,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,2/6/2014 0:00
2-JKS023.61,JKS4993,1,Trichoptera,1,0,immature,RICHARD (DREW)D MILLER,WQM_DBA,2/6/2014 0:00
2-JKS023.61,JKS4993R110,1,Amphipoda,3,-1,,RICHARD (DREW)D MILLER,WQM_DBA,2/26/2014 0:00
2-JKS023.61,JKS4993R110,1,Asellidae,3,0,,RICHARD (DREW)D MILLER,WQM_DBA,2/26/2014 0:00
2-JKS023.61,JKS4993R110,1,Berosus,2,0,,RICHARD (DREW)D MILLER,WQM_DBA,2/26/2014 0:00
2-JKS023.61,JKS4993R110,1,Cheumatopsyche,2,0,,RICHARD (DREW)D MILLER,WQM_DBA,2/26/2014 0:00
2-JKS023.61,JKS4993R110,1,Chironomidae,42,0,,RICHARD (DREW)D MILLER,WQM_DBA,2/26/2014 0:00
2-JKS023.61,JKS4993R110,1,Coenagrionidae,5,0,,RICHARD (DREW)D MILLER,WQM_DBA,2/26/2014 0:00
2-JKS023.61,JKS4993R110,1,Dubiraphia,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,2/26/2014 0:00
2-JKS023.61,JKS4993R110,1,Gammaridae,19,0,,RICHARD (DREW)D MILLER,WQM_DBA,2/26/2014 0:00
2-JKS023.61,JKS4993R110,1,Hydropsychidae,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,2/26/2014 0:00
2-JKS023.61,JKS4993R110,1,Physidae,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,2/26/2014 0:00
2-JKS023.61,JKS4993R110,1,Pleuroceridae,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,2/26/2014 0:00
2-JKS023.61,JKS4993R110,1,Simulium,2,0,,RICHARD (DREW)D MILLER,WQM_DBA,2/26/2014 0:00
2-JKS023.61,JKS4993R110,1,Talitridae,27,0,,RICHARD (DREW)D MILLER,WQM_DBA,2/26/2014 0:00
2-JKS023.61,JKS4993R110,1,Triaenodes,1,0,,RICHARD (DREW)D MILLER,WQM_DBA,2/26/2014 0:00
CRO1Fall,CRO1Fall,1,Acroneuria,3,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Attenella,1,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Cernotina,2,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Cheumatopsyche,3,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Chironomidae,16,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Cinygmula,2,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Diplectrona,40,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Dolophilodes,2,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Ectopria,1,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Habrophlebiodes,3,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Hemerodromia,2,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Hexatoma,2,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Hydropsyche,3,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Isoperla,4,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Lanthus,5,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Leuctra,1,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Limnophila,13,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Maccaffertium,4,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Macronychus glabratus,5,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Oligochaeta,3,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Optioservus,23,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Oulimnius,2,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Paracapnia,29,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Paraleptophlebia,27,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Pilaria,1,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Polycentropus,1,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Psephenus,4,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Pteronarcys,1,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Rhyacophila,1,0,,Mel,Greg,9/12/2024 0:00
CRO1Fall,CRO1Fall,1,Wormaldia,1,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Acentrella,1,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Acroneuria,1,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Adicrophleps hitchcocki,2,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Allocapnia,3,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Ameletus,1,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Amphinemura,6,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Baetis,1,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Bezzia,1,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Chironomidae,36,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Cinygmula,1,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Diphetor,4,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Diplectrona,15,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Drunella,16,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Ectopria,1,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Epeorus,12,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Ephemerella,25,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Habrophlebiodes,11,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Haploperla,8,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Hemerodromia,1,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Heterocloeon,1,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Hexatoma,2,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Isonychia,1,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Isoperla,4,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Lanthus,1,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Leuctra,3,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Limnophila,12,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Marlirekus,2,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Neophylax,3,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Neoplasta,1,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Oligochaeta,6,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Oulimnius,11,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Psephenus,2,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Pteronarcys,1,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Rhyacophila,3,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Stenelmis,7,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Stenonema,1,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Tallaperla,2,0,,Mel,Greg,9/12/2024 0:00
CRO1Spring,CRO1Spring,1,Tipula,1,0,,Mel,Greg,9/12/2024 0:00
CRO2Fall,CRO2Fall,1,Acroneuria,1,0,,Mel,Greg,9/12/2024 0:00
CRO2Fall,CRO2Fall,1,Anchytarsus bicolor,1,0,,Mel,Greg,9/12/2024 0:00
CRO2Fall,CRO2Fall,1,Baetis,2,0,,Mel,Greg,9/12/2024 0:00
CRO2Fall,CRO2Fall,1,Ceratopsyche,1,0,,Mel,Greg,9/12/2024 0:00
